0.000909  	 1 
0.000994  	 2 
0.001142  	 3 
0.001164  	 4 
0.001176  	 5 
0.001189  	 6 
0.001203  	 7 
0.00122  	 8 
0.001238  	 9 
0.00126  	 10 
0.001284  	 11 
0.001312  	 12 
0.001343  	 13 
0.001378  	 14 
0.001418  	 15 
0.001463  	 16 
0.001513  	 17 
0.001568  	 18 
0.00163  	 19 
0.001698  	 20 
0.001783  	 21 
0.001864  	 22 
0.001952  	 23 
0.002048  	 24 
0.002153  	 25 
0.002266  	 26 
0.00239  	 27 
0.002523  	 28 
0.002706  	 29 
0.002861  	 30 
0.003032  	 31 
0.003209  	 32 
0.003398  	 33 
0.003601  	 34 
0.003818  	 35 
0.004048  	 36 
0.00429  	 37 
0.004552  	 38 
0.004824  	 39 
0.005114  	 40 
0.005422  	 41 
0.005745  	 42 
0.006087  	 43 
0.006451  	 44 
0.006838  	 45 
0.007232  	 46 
0.007652  	 47 
0.008093  	 48 
0.00856  	 49 
0.009044  	 50 
0.009548  	 51 
0.010075  	 52 
0.010632  	 53 
0.010892  	 54 
0.011162  	 55 
0.011438  	 56 
0.011727  	 57 
0.012028  	 58 
0.012347  	 59 
0.012673  	 60 
0.013014  	 61 
0.013368  	 62 
0.013739  	 63 
0.014123  	 64 
0.014522  	 65 
0.014904  	 66 
0.015163  	 67 
0.01543  	 68 
0.015707  	 69 
0.015995  	 70 
0.016288  	 71 
0.016591  	 72 
0.016906  	 73 
0.017236  	 74 
0.017573  	 75 
0.017921  	 76 
0.018284  	 77 
0.01866  	 78 
0.019046  	 79 
0.01944  	 80 
0.01985  	 81 
0.020267  	 82 
0.020701  	 83 
0.021146  	 84 
0.021607  	 85 
0.022076  	 86 
0.022564  	 87 
0.023065  	 88 
0.023578  	 89 
0.024111  	 90 
0.024651  	 91 
0.025215  	 92 
0.025786  	 93 
0.026375  	 94 
0.02699  	 95 
0.02761  	 96 
0.028254  	 97 
0.028915  	 98 
0.029594  	 99 
0.030292  	 100 
0.03101  	 101 
0.031734  	 102 
0.032482  	 103 
0.033244  	 104 
0.03403  	 105 
0.034838  	 106 
0.035664  	 107 
0.036508  	 108 
0.037377  	 109 
0.038269  	 110 
0.039191  	 111 
0.040123  	 112 
0.041085  	 113 
0.042077  	 114 
0.043091  	 115 
0.044116  	 116 
0.045169  	 117 
0.046249  	 118 
0.047351  	 119 
0.048472  	 120 
0.049632  	 121 
0.050815  	 122 
0.052016  	 123 
0.05324  	 124 
0.054493  	 125 
0.055785  	 126 
0.057105  	 127 
0.058441  	 128 
0.059812  	 129 
0.061276  	 130 
0.062704  	 131 
0.064152  	 132 
0.065631  	 133 
0.067143  	 134 
0.068678  	 135 
0.070245  	 136 
0.071849  	 137 
0.073473  	 138 
0.075135  	 139 
0.076828  	 140 
0.078557  	 141 
0.080323  	 142 
0.082108  	 143 
0.08393  	 144 
0.08579  	 145 
0.087692  	 146 
0.089627  	 147 
0.091584  	 148 
0.093583  	 149 
0.095615  	 150 
0.097695  	 151 
0.099806  	 152 
0.101953  	 153 
0.104143  	 154 
0.106362  	 155 
0.108625  	 156 
0.110941  	 157 
0.113287  	 158 
0.115674  	 159 
0.118088  	 160 
0.120549  	 161 
0.123054  	 162 
0.125615  	 163 
0.128211  	 164 
0.130852  	 165 
0.133519  	 166 
0.136241  	 167 
0.138999  	 168 
0.141805  	 169 
0.144668  	 170 
0.147597  	 171 
0.150547  	 172 
0.153541  	 173 
0.156638  	 174 
0.159733  	 175 
0.162872  	 176 
0.166071  	 177 
0.169319  	 178 
0.172615  	 179 
0.175968  	 180 
0.179374  	 181 
0.182826  	 182 
0.186332  	 183 
0.189982  	 184 
0.193639  	 185 
0.197319  	 186 
0.201032  	 187 
0.204811  	 188 
0.208624  	 189 
0.212516  	 190 
0.216444  	 191 
0.220433  	 192 
0.224466  	 193 
0.228568  	 194 
0.232734  	 195 
0.23695  	 196 
0.241251  	 197 
0.245578  	 198 
0.249961  	 199 
0.254411  	 200 
0.258926  	 201 
0.26349  	 202 
0.268127  	 203 
0.272854  	 204 
0.277644  	 205 
0.282492  	 206 
0.287376  	 207 
0.292329  	 208 
0.297346  	 209 
0.302425  	 210 
0.307604  	 211 
0.312819  	 212 
0.3181  	 213 
0.323464  	 214 
0.328909  	 215 
0.334391  	 216 
0.339964  	 217 
0.345595  	 218 
0.351299  	 219 
0.357112  	 220 
0.362961  	 221 
0.368877  	 222 
0.37488  	 223 
0.380982  	 224 
0.387133  	 225 
0.393368  	 226 
0.399702  	 227 
0.406411  	 228 
0.412926  	 229 
0.419789  	 230 
0.426709  	 231 
0.433691  	 232 
0.440485  	 233 
0.447356  	 234 
0.454323  	 235 
0.461337  	 236 
0.468716  	 237 
0.47593  	 238 
0.483257  	 239 
0.490634  	 240 
0.498152  	 241 
0.505676  	 242 
0.513328  	 243 
0.521052  	 244 
0.52884  	 245 
0.536728  	 246 
0.544691  	 247 
0.552733  	 248 
0.56091  	 249 
0.569203  	 250 
0.577575  	 251 
0.586007  	 252 
0.594533  	 253 
0.60315  	 254 
0.611908  	 255 
0.620782  	 256 
0.629684  	 257 
0.63869  	 258 
0.64782  	 259 
0.657313  	 260 
0.666877  	 261 
0.676545  	 262 
0.686401  	 263 
0.696283  	 264 
0.706288  	 265 
0.716373  	 266 
0.726569  	 267 
0.736921  	 268 
0.747369  	 269 
0.757897  	 270 
0.768532  	 271 
0.779288  	 272 
0.790195  	 273 
0.801162  	 274 
0.81226  	 275 
0.823494  	 276 
0.834866  	 277 
0.846345  	 278 
0.85792  	 279 
0.869611  	 280 
0.881411  	 281 
0.893338  	 282 
0.905411  	 283 
0.91757  	 284 
0.929859  	 285 
0.942245  	 286 
0.954783  	 287 
0.967403  	 288 
0.98019  	 289 
0.993123  	 290 
1.00621  	 291 
1.01944  	 292 
1.03278  	 293 
1.04623  	 294 
1.05993  	 295 
1.07367  	 296 
1.08756  	 297 
1.10157  	 298 
1.11574  	 299 
1.13  	 300 
1.14443  	 301 
1.15901  	 302 
1.17372  	 303 
1.18848  	 304 
1.2035  	 305 
1.2186  	 306 
1.23384  	 307 
1.24925  	 308 
1.26481  	 309 
1.2805  	 310 
1.29636  	 311 
1.31235  	 312 
1.32851  	 313 
1.34479  	 314 
1.36131  	 315 
1.37786  	 316 
1.39469  	 317 
1.41156  	 318 
1.42857  	 319 
1.4457  	 320 
1.46309  	 321 
1.48062  	 322 
1.49834  	 323 
1.5162  	 324 
1.53425  	 325 
1.55247  	 326 
1.57082  	 327 
1.58926  	 328 
1.60791  	 329 
1.62673  	 330 
1.64571  	 331 
1.66492  	 332 
1.68422  	 333 
1.70372  	 334 
1.7234  	 335 
1.74311  	 336 
1.76321  	 337 
1.78341  	 338 
1.80379  	 339 
1.82436  	 340 
1.8452  	 341 
1.86604  	 342 
1.88709  	 343 
1.90839  	 344 
1.9298  	 345 
1.95136  	 346 
1.97317  	 347 
1.99512  	 348 
2.01725  	 349 
2.03958  	 350 
2.06219  	 351 
2.08479  	 352 
2.10779  	 353 
2.13084  	 354 
2.15414  	 355 
2.17763  	 356 
2.20135  	 357 
2.22527  	 358 
2.24934  	 359 
2.27362  	 360 
2.29807  	 361 
2.32263  	 362 
2.34741  	 363 
2.37247  	 364 
2.39765  	 365 
2.42306  	 366 
2.44884  	 367 
2.47447  	 368 
2.50049  	 369 
2.52683  	 370 
2.55326  	 371 
2.58004  	 372 
2.60679  	 373 
2.63377  	 374 
2.661  	 375 
2.68848  	 376 
2.71613  	 377 
2.74403  	 378 
2.77213  	 379 
2.80041  	 380 
2.82886  	 381 
2.85768  	 382 
2.88675  	 383 
2.91579  	 384 
2.94529  	 385 
2.97496  	 386 
3.00482  	 387 
3.03484  	 388 
3.0652  	 389 
3.09611  	 390 
3.12685  	 391 
3.15773  	 392 
3.18892  	 393 
3.22031  	 394 
3.25198  	 395 
3.28386  	 396 
3.31592  	 397 
3.34827  	 398 
3.38094  	 399 
3.41345  	 400 
3.44648  	 401 
3.47973  	 402 
3.51326  	 403 
3.54706  	 404 
3.58115  	 405 
3.61549  	 406 
3.65003  	 407 
3.68476  	 408 
3.71992  	 409 
3.75508  	 410 
3.7905  	 411 
3.82627  	 412 
3.86221  	 413 
3.89841  	 414 
3.93488  	 415 
3.97128  	 416 
4.00851  	 417 
4.04571  	 418 
4.08339  	 419 
4.12136  	 420 
4.15949  	 421 
4.19784  	 422 
4.23683  	 423 
4.27557  	 424 
4.31465  	 425 
4.35406  	 426 
4.39386  	 427 
4.43363  	 428 
4.47384  	 429 
4.5146  	 430 
4.55603  	 431 
4.59692  	 432 
4.63853  	 433 
4.68031  	 434 
4.72211  	 435 
4.76431  	 436 
4.80669  	 437 
4.84936  	 438 
4.8923  	 439 
4.93563  	 440 
4.97923  	 441 
5.02306  	 442 
5.0671  	 443 
5.11145  	 444 
5.15612  	 445 
5.20127  	 446 
5.24658  	 447 
5.29164  	 448 
5.3375  	 449 
5.38376  	 450 
5.43025  	 451 
5.47701  	 452 
5.52421  	 453 
5.57163  	 454 
5.62026  	 455 
5.66803  	 456 
5.71609  	 457 
5.76446  	 458 
5.81316  	 459 
5.86227  	 460 
5.9117  	 461 
5.9615  	 462 
6.01159  	 463 
6.06147  	 464 
6.11222  	 465 
6.1634  	 466 
6.21474  	 467 
6.26648  	 468 
6.31843  	 469 
6.37081  	 470 
6.42338  	 471 
6.47624  	 472 
6.52945  	 473 
6.58311  	 474 
6.63717  	 475 
6.69146  	 476 
6.74606  	 477 
6.80098  	 478 
6.85635  	 479 
6.91138  	 480 
6.96738  	 481 
7.02363  	 482 
7.08032  	 483 
7.13746  	 484 
7.19477  	 485 
7.25225  	 486 
7.31028  	 487 
7.36862  	 488 
7.42739  	 489 
7.48636  	 490 
7.54577  	 491 
7.60543  	 492 
7.6656  	 493 
7.72604  	 494 
7.78685  	 495 
7.84751  	 496 
7.90896  	 497 
7.97077  	 498 
8.03317  	 499 
8.09566  	 500 
8.15882  	 501 
8.22204  	 502 
8.28559  	 503 
8.34969  	 504 
8.41412  	 505 
8.47902  	 506 
8.54421  	 507 
8.60962  	 508 
8.67588  	 509 
8.74253  	 510 
8.8104  	 511 
